"Year","Age","Value","Technology","Size","Adj_stock","Survival_rate_mdl"
"1982","21",0,"PHEV20","Light truck","y",1
"1983","21",0,"PHEV20","Light truck","y",1
"1984","21",0,"PHEV20","Light truck","y",1
"1985","21",0,"PHEV20","Light truck","y",1
"1986","21",0,"PHEV20","Light truck","y",1
"1987","21",0,"PHEV20","Light truck","y",1
"1988","21",0,"PHEV20","Light truck","y",1
"1989","21",0,"PHEV20","Light truck","y",1
"1990","21",0,"PHEV20","Light truck","y",1
"1991","21",0,"PHEV20","Light truck","y",1
"1992","21",0,"PHEV20","Light truck","y",1
"1993","21",0,"PHEV20","Light truck","y",1
"1994","21",0,"PHEV20","Light truck","y",1
"1995","21",0,"PHEV20","Light truck","y",1
"1996","21",0,"PHEV20","Light truck","y",1
"1997","21",0,"PHEV20","Light truck","y",1
"1998","21",0,"PHEV20","Light truck","y",1
"1999","21",0,"PHEV20","Light truck","y",1
"2000","21",0,"PHEV20","Light truck","y",1
"2001","21",0,"PHEV20","Light truck","y",1
"2002","21",0,"PHEV20","Light truck","y",1
"2003","21",0,"PHEV20","Light truck","y",1
"2004","21",0,"PHEV20","Light truck","y",1
"2005","21",0,"PHEV20","Light truck","y",1
"2006","21",0,"PHEV20","Light truck","y",1
"2007","21",0,"PHEV20","Light truck","y",1
"2008","21",0,"PHEV20","Light truck","y",1
"2009","21",0,"PHEV20","Light truck","y",1
"2010","21",0,"PHEV20","Light truck","y",1
"2011","21",0,"PHEV20","Light truck","y",1
"2012","21",0,"PHEV20","Light truck","y",1
"2013","21",0,"PHEV20","Light truck","y",1
"2014","21",0,"PHEV20","Light truck","y",1
"2015","21",0,"PHEV20","Light truck","y",1
"2016","21",0,"PHEV20","Light truck","y",1
"2017","21",0,"PHEV20","Light truck","y",1
"2018","21",0,"PHEV20","Light truck","y",1
"2019","21",0,"PHEV20","Light truck","y",1
"2020","21",0,"PHEV20","Light truck","y",1
"2021","21",0,"PHEV20","Light truck","y",1
"2022","21",0,"PHEV20","Light truck","y",1
"2023","21",0,"PHEV20","Light truck","y",1
"2024","21",0,"PHEV20","Light truck","y",1
"2025","21",0,"PHEV20","Light truck","y",1
"2026","21",0,"PHEV20","Light truck","y",1
"2027","21",0,"PHEV20","Light truck","y",1
"2028","21",0,"PHEV20","Light truck","y",1
"2029","21",0,"PHEV20","Light truck","y",1
"2030","21",0,"PHEV20","Light truck","y",1
"2031","21",0,"PHEV20","Light truck","y",1
"2032","21",0,"PHEV20","Light truck","y",1
"2033","21",0,"PHEV20","Light truck","y",1
"2034","21",0,"PHEV20","Light truck","y",1
"2035","21",0,"PHEV20","Light truck","y",1
"2036","21",1653,"PHEV20","Light truck","y",1
"2037","21",3407,"PHEV20","Light truck","y",1
"2038","21",2487,"PHEV20","Light truck","y",1
"2039","21",4781,"PHEV20","Light truck","y",1
"2040","21",5388,"PHEV20","Light truck","y",1
"2041","21",7740,"PHEV20","Light truck","y",1
"2042","21",9514,"PHEV20","Light truck","y",1
"2043","21",9180,"PHEV20","Light truck","y",1
"2044","21",10849,"PHEV20","Light truck","y",1
"2045","21",12182,"PHEV20","Light truck","y",1
"2046","21",13481,"PHEV20","Light truck","y",1
"2047","21",13429,"PHEV20","Light truck","y",1
"2048","21",13053,"PHEV20","Light truck","y",1
"2049","21",13062,"PHEV20","Light truck","y",1
"2050","21",13219,"PHEV20","Light truck","y",1
"1970","22",0,"PHEV20","Light truck","y",1
"1971","22",0,"PHEV20","Light truck","y",1
"1972","22",0,"PHEV20","Light truck","y",1
"1973","22",0,"PHEV20","Light truck","y",1
"1974","22",0,"PHEV20","Light truck","y",1
"1975","22",0,"PHEV20","Light truck","y",1
"1976","22",0,"PHEV20","Light truck","y",1
"1977","22",0,"PHEV20","Light truck","y",1
"1978","22",0,"PHEV20","Light truck","y",1
"1979","22",0,"PHEV20","Light truck","y",1
"1980","22",0,"PHEV20","Light truck","y",1
"1981","22",0,"PHEV20","Light truck","y",1
"1982","22",0,"PHEV20","Light truck","y",1
"1983","22",0,"PHEV20","Light truck","y",1
"1984","22",0,"PHEV20","Light truck","y",1
"1985","22",0,"PHEV20","Light truck","y",1
"1986","22",0,"PHEV20","Light truck","y",1
"1987","22",0,"PHEV20","Light truck","y",1
"1988","22",0,"PHEV20","Light truck","y",1
"1989","22",0,"PHEV20","Light truck","y",1
"1990","22",0,"PHEV20","Light truck","y",1
"1991","22",0,"PHEV20","Light truck","y",1
"1992","22",0,"PHEV20","Light truck","y",1
"1993","22",0,"PHEV20","Light truck","y",1
"1994","22",0,"PHEV20","Light truck","y",1
"1995","22",0,"PHEV20","Light truck","y",1
"1996","22",0,"PHEV20","Light truck","y",1
"1997","22",0,"PHEV20","Light truck","y",1
"1998","22",0,"PHEV20","Light truck","y",1
"1999","22",0,"PHEV20","Light truck","y",1
"2000","22",0,"PHEV20","Light truck","y",1
"2001","22",0,"PHEV20","Light truck","y",1
"2002","22",0,"PHEV20","Light truck","y",1
"2003","22",0,"PHEV20","Light truck","y",1
"2004","22",0,"PHEV20","Light truck","y",1
"2005","22",0,"PHEV20","Light truck","y",1
"2006","22",0,"PHEV20","Light truck","y",1
"2007","22",0,"PHEV20","Light truck","y",1
"2008","22",0,"PHEV20","Light truck","y",1
"2009","22",0,"PHEV20","Light truck","y",1
"2010","22",0,"PHEV20","Light truck","y",1
"2011","22",0,"PHEV20","Light truck","y",1
"2012","22",0,"PHEV20","Light truck","y",1
"2013","22",0,"PHEV20","Light truck","y",1
"2014","22",0,"PHEV20","Light truck","y",1
"2015","22",0,"PHEV20","Light truck","y",1
"2016","22",0,"PHEV20","Light truck","y",1
"2017","22",0,"PHEV20","Light truck","y",1
"2018","22",0,"PHEV20","Light truck","y",1
"2019","22",0,"PHEV20","Light truck","y",1
"2020","22",0,"PHEV20","Light truck","y",1
"2021","22",0,"PHEV20","Light truck","y",1
"2022","22",0,"PHEV20","Light truck","y",1
"2023","22",0,"PHEV20","Light truck","y",1
"2024","22",0,"PHEV20","Light truck","y",1
"2025","22",0,"PHEV20","Light truck","y",1
"2026","22",0,"PHEV20","Light truck","y",1
"2027","22",0,"PHEV20","Light truck","y",1
"2028","22",0,"PHEV20","Light truck","y",1
"2029","22",0,"PHEV20","Light truck","y",1
"2030","22",0,"PHEV20","Light truck","y",1
"2031","22",0,"PHEV20","Light truck","y",1
"2032","22",0,"PHEV20","Light truck","y",1
"2033","22",0,"PHEV20","Light truck","y",1
"2034","22",0,"PHEV20","Light truck","y",1
"2035","22",0,"PHEV20","Light truck","y",1
"2036","22",0,"PHEV20","Light truck","y",1
"2037","22",1393,"PHEV20","Light truck","y",1
"2038","22",2871,"PHEV20","Light truck","y",1
"2039","22",2096,"PHEV20","Light truck","y",1
"2040","22",4029,"PHEV20","Light truck","y",1
"2041","22",4539,"PHEV20","Light truck","y",1
"2042","22",6520,"PHEV20","Light truck","y",1
"2043","22",8013,"PHEV20","Light truck","y",1
"2044","22",7729,"PHEV20","Light truck","y",1
"2045","22",9134,"PHEV20","Light truck","y",1
"2046","22",10263,"PHEV20","Light truck","y",1
"2047","22",11365,"PHEV20","Light truck","y",1
"2048","22",11313,"PHEV20","Light truck","y",1
"2049","22",11007,"PHEV20","Light truck","y",1
"2050","22",11017,"PHEV20","Light truck","y",1
"1970","23",0,"PHEV20","Light truck","y",1
"1971","23",0,"PHEV20","Light truck","y",1
"1972","23",0,"PHEV20","Light truck","y",1
"1973","23",0,"PHEV20","Light truck","y",1
"1974","23",0,"PHEV20","Light truck","y",1
"1975","23",0,"PHEV20","Light truck","y",1
"1976","23",0,"PHEV20","Light truck","y",1
"1977","23",0,"PHEV20","Light truck","y",1
"1978","23",0,"PHEV20","Light truck","y",1
"1979","23",0,"PHEV20","Light truck","y",1
"1980","23",0,"PHEV20","Light truck","y",1
"1981","23",0,"PHEV20","Light truck","y",1
"1982","23",0,"PHEV20","Light truck","y",1
"1983","23",0,"PHEV20","Light truck","y",1
"1984","23",0,"PHEV20","Light truck","y",1
"1985","23",0,"PHEV20","Light truck","y",1
"1986","23",0,"PHEV20","Light truck","y",1
"1987","23",0,"PHEV20","Light truck","y",1
"1988","23",0,"PHEV20","Light truck","y",1
"1989","23",0,"PHEV20","Light truck","y",1
"1990","23",0,"PHEV20","Light truck","y",1
"1991","23",0,"PHEV20","Light truck","y",1
"1992","23",0,"PHEV20","Light truck","y",1
"1993","23",0,"PHEV20","Light truck","y",1
"1994","23",0,"PHEV20","Light truck","y",1
"1995","23",0,"PHEV20","Light truck","y",1
"1996","23",0,"PHEV20","Light truck","y",1
"1997","23",0,"PHEV20","Light truck","y",1
"1998","23",0,"PHEV20","Light truck","y",1
"1999","23",0,"PHEV20","Light truck","y",1
"2000","23",0,"PHEV20","Light truck","y",1
"2001","23",0,"PHEV20","Light truck","y",1
"2002","23",0,"PHEV20","Light truck","y",1
"2003","23",0,"PHEV20","Light truck","y",1
"2004","23",0,"PHEV20","Light truck","y",1
"2005","23",0,"PHEV20","Light truck","y",1
"2006","23",0,"PHEV20","Light truck","y",1
"2007","23",0,"PHEV20","Light truck","y",1
"2008","23",0,"PHEV20","Light truck","y",1
"2009","23",0,"PHEV20","Light truck","y",1
"2010","23",0,"PHEV20","Light truck","y",1
"2011","23",0,"PHEV20","Light truck","y",1
"2012","23",0,"PHEV20","Light truck","y",1
"2013","23",0,"PHEV20","Light truck","y",1
"2014","23",0,"PHEV20","Light truck","y",1
"2015","23",0,"PHEV20","Light truck","y",1
"2016","23",0,"PHEV20","Light truck","y",1
"2017","23",0,"PHEV20","Light truck","y",1
"2018","23",0,"PHEV20","Light truck","y",1
"2019","23",0,"PHEV20","Light truck","y",1
"2020","23",0,"PHEV20","Light truck","y",1
"2021","23",0,"PHEV20","Light truck","y",1
"2022","23",0,"PHEV20","Light truck","y",1
"2023","23",0,"PHEV20","Light truck","y",1
"2024","23",0,"PHEV20","Light truck","y",1
"2025","23",0,"PHEV20","Light truck","y",1
"2026","23",0,"PHEV20","Light truck","y",1
"2027","23",0,"PHEV20","Light truck","y",1
"2028","23",0,"PHEV20","Light truck","y",1
"2029","23",0,"PHEV20","Light truck","y",1
"2030","23",0,"PHEV20","Light truck","y",1
"2031","23",0,"PHEV20","Light truck","y",1
"2032","23",0,"PHEV20","Light truck","y",1
"2033","23",0,"PHEV20","Light truck","y",1
"2034","23",0,"PHEV20","Light truck","y",1
"2035","23",0,"PHEV20","Light truck","y",1
"2036","23",0,"PHEV20","Light truck","y",1
"2037","23",0,"PHEV20","Light truck","y",1
"2038","23",1288,"PHEV20","Light truck","y",1
"2039","23",2654,"PHEV20","Light truck","y",1
"2040","23",1937,"PHEV20","Light truck","y",1
"2041","23",3723,"PHEV20","Light truck","y",1
"2042","23",4194,"PHEV20","Light truck","y",1
"2043","23",6023,"PHEV20","Light truck","y",1
"2044","23",7400,"PHEV20","Light truck","y",1
"2045","23",7138,"PHEV20","Light truck","y",1
"2046","23",8440,"PHEV20","Light truck","y",1
"2047","23",9489,"PHEV20","Light truck","y",1
"2048","23",10501,"PHEV20","Light truck","y",1
"2049","23",10463,"PHEV20","Light truck","y",1
"2050","23",10182,"PHEV20","Light truck","y",1
"1970","24",0,"PHEV20","Light truck","y",1
"1971","24",0,"PHEV20","Light truck","y",1
"1972","24",0,"PHEV20","Light truck","y",1
"1973","24",0,"PHEV20","Light truck","y",1
"1974","24",0,"PHEV20","Light truck","y",1
"1975","24",0,"PHEV20","Light truck","y",1
"1976","24",0,"PHEV20","Light truck","y",1
"1977","24",0,"PHEV20","Light truck","y",1
"1978","24",0,"PHEV20","Light truck","y",1
"1979","24",0,"PHEV20","Light truck","y",1
"1980","24",0,"PHEV20","Light truck","y",1
"1981","24",0,"PHEV20","Light truck","y",1
"1982","24",0,"PHEV20","Light truck","y",1
"1983","24",0,"PHEV20","Light truck","y",1
"1984","24",0,"PHEV20","Light truck","y",1
"1985","24",0,"PHEV20","Light truck","y",1
"1986","24",0,"PHEV20","Light truck","y",1
"1987","24",0,"PHEV20","Light truck","y",1
"1988","24",0,"PHEV20","Light truck","y",1
"1989","24",0,"PHEV20","Light truck","y",1
"1990","24",0,"PHEV20","Light truck","y",1
"1991","24",0,"PHEV20","Light truck","y",1
"1992","24",0,"PHEV20","Light truck","y",1
"1993","24",0,"PHEV20","Light truck","y",1
"1994","24",0,"PHEV20","Light truck","y",1
"1995","24",0,"PHEV20","Light truck","y",1
"1996","24",0,"PHEV20","Light truck","y",1
"1997","24",0,"PHEV20","Light truck","y",1
"1998","24",0,"PHEV20","Light truck","y",1
"1999","24",0,"PHEV20","Light truck","y",1
"2000","24",0,"PHEV20","Light truck","y",1
"2001","24",0,"PHEV20","Light truck","y",1
"2002","24",0,"PHEV20","Light truck","y",1
"2003","24",0,"PHEV20","Light truck","y",1
"2004","24",0,"PHEV20","Light truck","y",1
"2005","24",0,"PHEV20","Light truck","y",1
"2006","24",0,"PHEV20","Light truck","y",1
"2007","24",0,"PHEV20","Light truck","y",1
"2008","24",0,"PHEV20","Light truck","y",1
"2009","24",0,"PHEV20","Light truck","y",1
"2010","24",0,"PHEV20","Light truck","y",1
"2011","24",0,"PHEV20","Light truck","y",1
"2012","24",0,"PHEV20","Light truck","y",1
"2013","24",0,"PHEV20","Light truck","y",1
"2014","24",0,"PHEV20","Light truck","y",1
"2015","24",0,"PHEV20","Light truck","y",1
"2016","24",0,"PHEV20","Light truck","y",1
"2017","24",0,"PHEV20","Light truck","y",1
"2018","24",0,"PHEV20","Light truck","y",1
"2019","24",0,"PHEV20","Light truck","y",1
"2020","24",0,"PHEV20","Light truck","y",1
"2021","24",0,"PHEV20","Light truck","y",1
"2022","24",0,"PHEV20","Light truck","y",1
"2023","24",0,"PHEV20","Light truck","y",1
"2024","24",0,"PHEV20","Light truck","y",1
"2025","24",0,"PHEV20","Light truck","y",1
"2026","24",0,"PHEV20","Light truck","y",1
"2027","24",0,"PHEV20","Light truck","y",1
"2028","24",0,"PHEV20","Light truck","y",1
"2029","24",0,"PHEV20","Light truck","y",1
"2030","24",0,"PHEV20","Light truck","y",1
"2031","24",0,"PHEV20","Light truck","y",1
"2032","24",0,"PHEV20","Light truck","y",1
"2033","24",0,"PHEV20","Light truck","y",1
"2034","24",0,"PHEV20","Light truck","y",1
"2035","24",0,"PHEV20","Light truck","y",1
"2036","24",0,"PHEV20","Light truck","y",1
"2037","24",0,"PHEV20","Light truck","y",1
"2038","24",0,"PHEV20","Light truck","y",1
"2039","24",1207,"PHEV20","Light truck","y",1
"2040","24",2487,"PHEV20","Light truck","y",1
"2041","24",1815,"PHEV20","Light truck","y",1
"2042","24",3488,"PHEV20","Light truck","y",1
"2043","24",3929,"PHEV20","Light truck","y",1
"2044","24",5641,"PHEV20","Light truck","y",1
"2045","24",6930,"PHEV20","Light truck","y",1
"2046","24",6689,"PHEV20","Light truck","y",1
"2047","24",7914,"PHEV20","Light truck","y",1
"2048","24",8892,"PHEV20","Light truck","y",1
"2049","24",9850,"PHEV20","Light truck","y",1
"2050","24",9816,"PHEV20","Light truck","y",1
"1970","25",0,"PHEV20","Light truck","y",1
"1971","25",0,"PHEV20","Light truck","y",1
"1972","25",0,"PHEV20","Light truck","y",1
"1973","25",0,"PHEV20","Light truck","y",1
"1974","25",0,"PHEV20","Light truck","y",1
"1975","25",0,"PHEV20","Light truck","y",1
"1976","25",0,"PHEV20","Light truck","y",1
"1977","25",0,"PHEV20","Light truck","y",1
"1978","25",0,"PHEV20","Light truck","y",1
"1979","25",0,"PHEV20","Light truck","y",1
"1980","25",0,"PHEV20","Light truck","y",1
"1981","25",0,"PHEV20","Light truck","y",1
"1982","25",0,"PHEV20","Light truck","y",1
"1983","25",0,"PHEV20","Light truck","y",1
"1984","25",0,"PHEV20","Light truck","y",1
"1985","25",0,"PHEV20","Light truck","y",1
"1986","25",0,"PHEV20","Light truck","y",1
"1987","25",0,"PHEV20","Light truck","y",1
"1988","25",0,"PHEV20","Light truck","y",1
"1989","25",0,"PHEV20","Light truck","y",1
"1990","25",0,"PHEV20","Light truck","y",1
"1991","25",0,"PHEV20","Light truck","y",1
"1992","25",0,"PHEV20","Light truck","y",1
"1993","25",0,"PHEV20","Light truck","y",1
"1994","25",0,"PHEV20","Light truck","y",1
"1995","25",0,"PHEV20","Light truck","y",1
"1996","25",0,"PHEV20","Light truck","y",1
"1997","25",0,"PHEV20","Light truck","y",1
"1998","25",0,"PHEV20","Light truck","y",1
"1999","25",0,"PHEV20","Light truck","y",1
"2000","25",0,"PHEV20","Light truck","y",1
"2001","25",0,"PHEV20","Light truck","y",1
"2002","25",0,"PHEV20","Light truck","y",1
"2003","25",0,"PHEV20","Light truck","y",1
"2004","25",0,"PHEV20","Light truck","y",1
"2005","25",0,"PHEV20","Light truck","y",1
"2006","25",0,"PHEV20","Light truck","y",1
"2007","25",0,"PHEV20","Light truck","y",1
"2008","25",0,"PHEV20","Light truck","y",1
"2009","25",0,"PHEV20","Light truck","y",1
"2010","25",0,"PHEV20","Light truck","y",1
"2011","25",0,"PHEV20","Light truck","y",1
"2012","25",0,"PHEV20","Light truck","y",1
"2013","25",0,"PHEV20","Light truck","y",1
"2014","25",0,"PHEV20","Light truck","y",1
"2015","25",0,"PHEV20","Light truck","y",1
"2016","25",0,"PHEV20","Light truck","y",1
"2017","25",0,"PHEV20","Light truck","y",1
"2018","25",0,"PHEV20","Light truck","y",1
"2019","25",0,"PHEV20","Light truck","y",1
"2020","25",0,"PHEV20","Light truck","y",1
"2021","25",0,"PHEV20","Light truck","y",1
"2022","25",0,"PHEV20","Light truck","y",1
"2023","25",0,"PHEV20","Light truck","y",1
"2024","25",0,"PHEV20","Light truck","y",1
"2025","25",0,"PHEV20","Light truck","y",1
"2026","25",0,"PHEV20","Light truck","y",1
"2027","25",0,"PHEV20","Light truck","y",1
"2028","25",0,"PHEV20","Light truck","y",1
"2029","25",0,"PHEV20","Light truck","y",1
"2030","25",0,"PHEV20","Light truck","y",1
"2031","25",0,"PHEV20","Light truck","y",1
"2032","25",0,"PHEV20","Light truck","y",1
"2033","25",0,"PHEV20","Light truck","y",1
"2034","25",0,"PHEV20","Light truck","y",1
"2035","25",0,"PHEV20","Light truck","y",1
"2036","25",0,"PHEV20","Light truck","y",1
"2037","25",0,"PHEV20","Light truck","y",1
"2038","25",0,"PHEV20","Light truck","y",1
"2039","25",0,"PHEV20","Light truck","y",1
"2040","25",1131,"PHEV20","Light truck","y",1
"2041","25",2331,"PHEV20","Light truck","y",1
"2042","25",1701,"PHEV20","Light truck","y",1
"2043","25",3268,"PHEV20","Light truck","y",1
"2044","25",3680,"PHEV20","Light truck","y",1
"2045","25",5283,"PHEV20","Light truck","y",1
"2046","25",6494,"PHEV20","Light truck","y",1
"2047","25",6272,"PHEV20","Light truck","y",1
"2048","25",7416,"PHEV20","Light truck","y",1
"2049","25",8340,"PHEV20","Light truck","y",1
"2050","25",9240,"PHEV20","Light truck","y",1
"1970","26",0,"PHEV20","Light truck","y",1
"1971","26",0,"PHEV20","Light truck","y",1
"1972","26",0,"PHEV20","Light truck","y",1
"1973","26",0,"PHEV20","Light truck","y",1
"1974","26",0,"PHEV20","Light truck","y",1
"1975","26",0,"PHEV20","Light truck","y",1
"1976","26",0,"PHEV20","Light truck","y",1
"1977","26",0,"PHEV20","Light truck","y",1
"1978","26",0,"PHEV20","Light truck","y",1
"1979","26",0,"PHEV20","Light truck","y",1
"1980","26",0,"PHEV20","Light truck","y",1
"1981","26",0,"PHEV20","Light truck","y",1
"1982","26",0,"PHEV20","Light truck","y",1
"1983","26",0,"PHEV20","Light truck","y",1
"1984","26",0,"PHEV20","Light truck","y",1
"1985","26",0,"PHEV20","Light truck","y",1
"1986","26",0,"PHEV20","Light truck","y",1
"1987","26",0,"PHEV20","Light truck","y",1
"1988","26",0,"PHEV20","Light truck","y",1
"1989","26",0,"PHEV20","Light truck","y",1
"1990","26",0,"PHEV20","Light truck","y",1
"1991","26",0,"PHEV20","Light truck","y",1
"1992","26",0,"PHEV20","Light truck","y",1
"1993","26",0,"PHEV20","Light truck","y",1
"1994","26",0,"PHEV20","Light truck","y",1
"1995","26",0,"PHEV20","Light truck","y",1
"1996","26",0,"PHEV20","Light truck","y",1
"1997","26",0,"PHEV20","Light truck","y",1
"1998","26",0,"PHEV20","Light truck","y",1
"1999","26",0,"PHEV20","Light truck","y",1
"2000","26",0,"PHEV20","Light truck","y",1
"2001","26",0,"PHEV20","Light truck","y",1
"2002","26",0,"PHEV20","Light truck","y",1
"2003","26",0,"PHEV20","Light truck","y",1
"2004","26",0,"PHEV20","Light truck","y",1
"2005","26",0,"PHEV20","Light truck","y",1
"2006","26",0,"PHEV20","Light truck","y",1
"2007","26",0,"PHEV20","Light truck","y",1
"2008","26",0,"PHEV20","Light truck","y",1
"2009","26",0,"PHEV20","Light truck","y",1
"2010","26",0,"PHEV20","Light truck","y",1
"2011","26",0,"PHEV20","Light truck","y",1
"2012","26",0,"PHEV20","Light truck","y",1
"2013","26",0,"PHEV20","Light truck","y",1
"2014","26",0,"PHEV20","Light truck","y",1
"2015","26",0,"PHEV20","Light truck","y",1
"2016","26",0,"PHEV20","Light truck","y",1
"2017","26",0,"PHEV20","Light truck","y",1
"2018","26",0,"PHEV20","Light truck","y",1
"2019","26",0,"PHEV20","Light truck","y",1
"2020","26",0,"PHEV20","Light truck","y",1
"2021","26",0,"PHEV20","Light truck","y",1
"2022","26",0,"PHEV20","Light truck","y",1
"2023","26",0,"PHEV20","Light truck","y",1
"2024","26",0,"PHEV20","Light truck","y",1
"2025","26",0,"PHEV20","Light truck","y",1
"2026","26",0,"PHEV20","Light truck","y",1
"2027","26",0,"PHEV20","Light truck","y",1
"2028","26",0,"PHEV20","Light truck","y",1
"2029","26",0,"PHEV20","Light truck","y",1
"2030","26",0,"PHEV20","Light truck","y",1
"2031","26",0,"PHEV20","Light truck","y",1
"2032","26",0,"PHEV20","Light truck","y",1
"2033","26",0,"PHEV20","Light truck","y",1
"2034","26",0,"PHEV20","Light truck","y",1
"2035","26",0,"PHEV20","Light truck","y",1
"2036","26",0,"PHEV20","Light truck","y",1
"2037","26",0,"PHEV20","Light truck","y",1
"2038","26",0,"PHEV20","Light truck","y",1
"2039","26",0,"PHEV20","Light truck","y",1
"2040","26",0,"PHEV20","Light truck","y",1
"2041","26",1060,"PHEV20","Light truck","y",1
"2042","26",2184,"PHEV20","Light truck","y",1
"2043","26",1593,"PHEV20","Light truck","y",1
"2044","26",3060,"PHEV20","Light truck","y",1
"2045","26",3446,"PHEV20","Light truck","y",1
"2046","26",4950,"PHEV20","Light truck","y",1
"2047","26",6089,"PHEV20","Light truck","y",1
"2048","26",5877,"PHEV20","Light truck","y",1
"2049","26",6956,"PHEV20","Light truck","y",1
"2050","26",7824,"PHEV20","Light truck","y",1
"1970","27",0,"PHEV20","Light truck","y",1
"1971","27",0,"PHEV20","Light truck","y",1
"1972","27",0,"PHEV20","Light truck","y",1
"1973","27",0,"PHEV20","Light truck","y",1
"1974","27",0,"PHEV20","Light truck","y",1
"1975","27",0,"PHEV20","Light truck","y",1
"1976","27",0,"PHEV20","Light truck","y",1
"1977","27",0,"PHEV20","Light truck","y",1
"1978","27",0,"PHEV20","Light truck","y",1
"1979","27",0,"PHEV20","Light truck","y",1
"1980","27",0,"PHEV20","Light truck","y",1
"1981","27",0,"PHEV20","Light truck","y",1
"1982","27",0,"PHEV20","Light truck","y",1
"1983","27",0,"PHEV20","Light truck","y",1
"1984","27",0,"PHEV20","Light truck","y",1
"1985","27",0,"PHEV20","Light truck","y",1
"1986","27",0,"PHEV20","Light truck","y",1
"1987","27",0,"PHEV20","Light truck","y",1
"1988","27",0,"PHEV20","Light truck","y",1
"1989","27",0,"PHEV20","Light truck","y",1
"1990","27",0,"PHEV20","Light truck","y",1
"1991","27",0,"PHEV20","Light truck","y",1
"1992","27",0,"PHEV20","Light truck","y",1
"1993","27",0,"PHEV20","Light truck","y",1
"1994","27",0,"PHEV20","Light truck","y",1
"1995","27",0,"PHEV20","Light truck","y",1
"1996","27",0,"PHEV20","Light truck","y",1
"1997","27",0,"PHEV20","Light truck","y",1
"1998","27",0,"PHEV20","Light truck","y",1
"1999","27",0,"PHEV20","Light truck","y",1
"2000","27",0,"PHEV20","Light truck","y",1
"2001","27",0,"PHEV20","Light truck","y",1
"2002","27",0,"PHEV20","Light truck","y",1
"2003","27",0,"PHEV20","Light truck","y",1
"2004","27",0,"PHEV20","Light truck","y",1
"2005","27",0,"PHEV20","Light truck","y",1
"2006","27",0,"PHEV20","Light truck","y",1
"2007","27",0,"PHEV20","Light truck","y",1
"2008","27",0,"PHEV20","Light truck","y",1
"2009","27",0,"PHEV20","Light truck","y",1
"2010","27",0,"PHEV20","Light truck","y",1
"2011","27",0,"PHEV20","Light truck","y",1
"2012","27",0,"PHEV20","Light truck","y",1
"2013","27",0,"PHEV20","Light truck","y",1
"2014","27",0,"PHEV20","Light truck","y",1
"2015","27",0,"PHEV20","Light truck","y",1
"2016","27",0,"PHEV20","Light truck","y",1
"2017","27",0,"PHEV20","Light truck","y",1
"2018","27",0,"PHEV20","Light truck","y",1
"2019","27",0,"PHEV20","Light truck","y",1
"2020","27",0,"PHEV20","Light truck","y",1
"2021","27",0,"PHEV20","Light truck","y",1
"2022","27",0,"PHEV20","Light truck","y",1
"2023","27",0,"PHEV20","Light truck","y",1
"2024","27",0,"PHEV20","Light truck","y",1
"2025","27",0,"PHEV20","Light truck","y",1
"2026","27",0,"PHEV20","Light truck","y",1
"2027","27",0,"PHEV20","Light truck","y",1
"2028","27",0,"PHEV20","Light truck","y",1
"2029","27",0,"PHEV20","Light truck","y",1
"2030","27",0,"PHEV20","Light truck","y",1
"2031","27",0,"PHEV20","Light truck","y",1
"2032","27",0,"PHEV20","Light truck","y",1
"2033","27",0,"PHEV20","Light truck","y",1
"2034","27",0,"PHEV20","Light truck","y",1
"2035","27",0,"PHEV20","Light truck","y",1
"2036","27",0,"PHEV20","Light truck","y",1
"2037","27",0,"PHEV20","Light truck","y",1
"2038","27",0,"PHEV20","Light truck","y",1
"2039","27",0,"PHEV20","Light truck","y",1
"2040","27",0,"PHEV20","Light truck","y",1
"2041","27",0,"PHEV20","Light truck","y",1
"2042","27",993,"PHEV20","Light truck","y",1
"2043","27",2046,"PHEV20","Light truck","y",1
"2044","27",1492,"PHEV20","Light truck","y",1
"2045","27",2866,"PHEV20","Light truck","y",1
"2046","27",3229,"PHEV20","Light truck","y",1
"2047","27",4642,"PHEV20","Light truck","y",1
"2048","27",5706,"PHEV20","Light truck","y",1
"2049","27",5512,"PHEV20","Light truck","y",1
"2050","27",6526,"PHEV20","Light truck","y",1
"1970","28",0,"PHEV20","Light truck","y",1
"1971","28",0,"PHEV20","Light truck","y",1
"1972","28",0,"PHEV20","Light truck","y",1
"1973","28",0,"PHEV20","Light truck","y",1
"1974","28",0,"PHEV20","Light truck","y",1
"1975","28",0,"PHEV20","Light truck","y",1
"1976","28",0,"PHEV20","Light truck","y",1
"1977","28",0,"PHEV20","Light truck","y",1
"1978","28",0,"PHEV20","Light truck","y",1
"1979","28",0,"PHEV20","Light truck","y",1
"1980","28",0,"PHEV20","Light truck","y",1
"1981","28",0,"PHEV20","Light truck","y",1
"1982","28",0,"PHEV20","Light truck","y",1
"1983","28",0,"PHEV20","Light truck","y",1
"1984","28",0,"PHEV20","Light truck","y",1
"1985","28",0,"PHEV20","Light truck","y",1
"1986","28",0,"PHEV20","Light truck","y",1
"1987","28",0,"PHEV20","Light truck","y",1
"1988","28",0,"PHEV20","Light truck","y",1
"1989","28",0,"PHEV20","Light truck","y",1
"1990","28",0,"PHEV20","Light truck","y",1
"1991","28",0,"PHEV20","Light truck","y",1
"1992","28",0,"PHEV20","Light truck","y",1
